수원시|원천동|8000|0|10,2026-07-20
수원시|신동|41500|0|45,2026-07-20
수원시|원천동|53300|0|29,2026-07-20
수원시|원천동|29925|0|21,2026-07-20
수원시|원천동|500|0|7,2026-07-20
수원시|원천동|29000|0|19,2026-07-20
수원시|신동|44000|0|45,2026-07-20
수원시|신동|44000|0|44,2026-07-20
수원시|영통동|64700|0|57,2026-07-20
수원시|영통동|61900|0|54,2026-07-20
수원시|영통동|107400|0|95,2026-07-20
수원시|영통동|58000|0|54,2026-07-20
수원시|원천동|26000|0|16,2026-07-20
수원시|매탄동|322000|229|329,2026-07-20
수원시|신동|21500|0|31,2026-07-20
수원시|원천동|19728|0|16,2026-07-20
수원시|원천동|40000|0|34,2026-07-20
수원시|이의동|57440|0|27,2026-07-20
수원시|원천동|19000|0|11,2026-07-20
수원시|신동|25585|0|28,2026-07-20
수원시|신동|14365|0|16,2026-07-20
수원시|신동|16912|0|21,2026-07-20
수원시|신동|32463|0|40,2026-07-20
수원시|원천동|67700|0|84,2026-07-20
수원시|신동|42500|0|43,2026-07-20
수원시|신동|41000|0|41,2026-07-20
수원시|신동|42000|0|42,2026-07-20
수원시|원천동|24000|0|17,2026-07-20
수원시|원천동|25000|0|17,2026-07-20
수원시|이의동|40000|0|24,2026-07-20
수원시|이의동|38500|0|23,2026-07-20
수원시|이의동|42000|0|24,2026-07-20
수원시|원천동|55000|0|39,2026-07-20
수원시|원천동|21150|0|15,2026-07-20
수원시|영통동|60000|0|52,2026-07-20
수원시|신동|16987|0|6,2026-07-20
수원시|신동|18588|0|14,2026-07-20
수원시|신동|16878|0|12,2026-07-20
수원시|이의동|45500|0|24,2026-07-20
수원시|신동|23600|0|14,2026-07-20
수원시|신동|41000|0|44,2026-07-20
수원시|원천동|31000|0|55,2026-07-20
수원시|원천동|31000|0|54,2026-07-20
수원시|신동|41500|0|43,2026-07-20
수원시|신동|25000|0|32,2026-07-20
수원시|신동|40000|0|43,2026-07-20
수원시|신동|44000|0|42,2026-07-20
수원시|매탄동|1848247|1182|408,2026-07-20
수원시|매탄동|401753|268|149,2026-07-20
수원시|원천동|12000|0|11,2026-07-20
수원시|신동|15900|0|14,2026-07-20
수원시|원천동|30000|0|73,2026-07-20
수원시|영통동|59000|0|54,2026-07-20
수원시|원천동|20465|0|15,2026-07-20
수원시|이의동|10000|0|9,2026-07-20
수원시|원천동|10000|0|24,2026-07-20
수원시|이의동|45000|0|23,2026-07-20
수원시|이의동|19500|0|12,2026-07-20
성남시|고등동|27800|0|15,2026-07-20
성남시|금토동|90518|0|40,2026-07-20
성남시|고등동|25000|0|11,2026-07-20
성남시|시흥동|75000|0|32,2026-07-20
성남시|시흥동|65439|0|27,2026-07-20
성남시|시흥동|70000|0|30,2026-07-20
성남시|시흥동|69000|0|27,2026-07-20
성남시|고등동|10500|0|7,2026-07-20
성남시|시흥동|70000|0|32,2026-07-20
성남시|시흥동|154672|0|46,2026-07-20
성남시|고등동|7000|0|7,2026-07-20
성남시|시흥동|132878|0|41,2026-07-20
성남시|고등동|29000|0|14,2026-07-20
성남시|고등동|21000|0|32,2026-07-20
성남시|고등동|70000|0|36,2026-07-20
성남시|상대원동|33000|0|27,2026-07-20
성남시|상대원동|40000|0|32,2026-07-20
성남시|상대원동|37600|0|27,2026-07-20
성남시|상대원동|28250|0|43,2026-07-20
성남시|상대원동|34400|0|24,2026-07-20
성남시|상대원동|80000|0|86,2026-07-20
성남시|상대원동|101000|0|81,2026-07-20
성남시|상대원동|44000|0|38,2026-07-20
성남시|상대원동|43000|0|26,2026-07-20
성남시|상대원동|12000|0|6,2026-07-20
성남시|상대원동|38000|0|15,2026-07-20
성남시|상대원동|38000|0|27,2026-07-20
성남시|상대원동|49850|0|36,2026-07-20
성남시|상대원동|47650|0|34,2026-07-20
성남시|상대원동|47500|0|34,2026-07-20
성남시|상대원동|44000|0|48,2026-07-20
성남시|상대원동|40000|0|38,2026-07-20
성남시|상대원동|31000|0|31,2026-07-20
성남시|상대원동|77300|0|92,2026-07-20
성남시|상대원동|3800|0|12,2026-07-20
성남시|상대원동|42500|0|40,2026-07-20
성남시|상대원동|7500|0|7,2026-07-20
성남시|상대원동|68000|0|61,2026-07-20
성남시|상대원동|35200|0|32,2026-07-20
성남시|상대원동|59500|0|57,2026-07-20
성남시|상대원동|22000|0|24,2026-07-20
성남시|상대원동|29500|0|31,2026-07-20
성남시|상대원동|65000|0|60,2026-07-20
성남시|상대원동|155000|0|143,2026-07-20
성남시|상대원동|12850|0|6,2026-07-20
성남시|상대원동|21700|0|21,2026-07-20
성남시|상대원동|48300|0|46,2026-07-20
성남시|상대원동|62000|0|52,2026-07-20
성남시|상대원동|22800|0|24,2026-07-20
성남시|상대원동|5500|0|6,2026-07-20
성남시|상대원동|29400|0|47,2026-07-20
성남시|상대원동|22000|0|28,2026-07-20
성남시|상대원동|63000|0|31,2026-07-20
성남시|상대원동|33000|0|16,2026-07-20
성남시|상대원동|59000|0|29,2026-07-20
성남시|상대원동|157500|0|143,2026-07-20
성남시|상대원동|66000|0|60,2026-07-20
성남시|상대원동|64500|0|60,2026-07-20
성남시|상대원동|41000|0|54,2026-07-20
성남시|상대원동|38500|0|41,2026-07-20
성남시|상대원동|30000|0|37,2026-07-20
성남시|상대원동|11000|0|6,2026-07-20
성남시|상대원동|19800|0|21,2026-07-20
성남시|상대원동|67087|0|60,2026-07-20
성남시|상대원동|135000|0|65,2026-07-20
성남시|상대원동|33000|0|41,2026-07-20
성남시|상대원동|25400|0|25,2026-07-20
성남시|상대원동|22400|0|24,2026-07-20
성남시|상대원동|22100|0|23,2026-07-20
성남시|상대원동|65900|0|45,2026-07-20
성남시|상대원동|82800|0|58,2026-07-20
성남시|상대원동|36800|0|39,2026-07-20
성남시|상대원동|45540|0|26,2026-07-20
성남시|상대원동|53820|0|30,2026-07-20
성남시|상대원동|50940|0|29,2026-07-20
성남시|상대원동|30000|0|35,2026-07-20
성남시|상대원동|46800|0|26,2026-07-20
성남시|상대원동|44390|0|25,2026-07-20
성남시|상대원동|45160|0|25,2026-07-20
성남시|상대원동|33350|0|19,2026-07-20
성남시|상대원동|130000|0|183,2026-07-20
성남시|상대원동|25682|0|28,2026-07-20
성남시|상대원동|24318|0|27,2026-07-20
성남시|상대원동|35000|0|47,2026-07-20
성남시|상대원동|31928|0|31,2026-07-20
성남시|상대원동|64072|0|63,2026-07-20
성남시|상대원동|39000|0|32,2026-07-20
성남시|상대원동|28000|0|21,2026-07-20
성남시|상대원동|94000|0|91,2026-07-20
성남시|상대원동|12500|0|11,2026-07-20
성남시|상대원동|32600|0|40,2026-07-20
성남시|상대원동|40500|0|27,2026-07-20
성남시|상대원동|14000|0|13,2026-07-20
성남시|상대원동|25000|0|26,2026-07-20
성남시|상대원동|41600|0|40,2026-07-20
성남시|상대원동|41800|0|40,2026-07-20
성남시|상대원동|10900|0|6,2026-07-20
성남시|상대원동|70000|0|61,2026-07-20
성남시|상대원동|54347|0|30,2026-07-20
성남시|상대원동|30653|0|17,2026-07-20
성남시|상대원동|1370000|812|1682,2026-07-20
성남시|상대원동|36000|0|30,2026-07-20
성남시|상대원동|3150000|1249|2178,2026-07-20
성남시|상대원동|43500|0|24,2026-07-20
성남시|상대원동|39500|0|49,2026-07-20
성남시|상대원동|12000|0|22,2026-07-20
성남시|상대원동|19465|0|23,2026-07-20
성남시|상대원동|18000|0|11,2026-07-20
성남시|상대원동|32000|0|38,2026-07-20
성남시|상대원동|19500|0|23,2026-07-20
성남시|상대원동|15130|0|6,2026-07-20
성남시|상대원동|26073|0|21,2026-07-20
성남시|상대원동|32699|0|26,2026-07-20
성남시|상대원동|45885|0|37,2026-07-20
성남시|상대원동|36861|0|30,2026-07-20
성남시|상대원동|43687|0|35,2026-07-20
성남시|상대원동|30098|0|24,2026-07-20
성남시|상대원동|24008|0|19,2026-07-20
성남시|상대원동|30091|0|24,2026-07-20
성남시|상대원동|33598|0|27,2026-07-20
성남시|상대원동|45000|0|54,2026-07-20
성남시|상대원동|61000|0|78,2026-07-20
성남시|상대원동|41400|0|30,2026-07-20
성남시|상대원동|49100|0|35,2026-07-20
성남시|상대원동|51600|0|37,2026-07-20
성남시|상대원동|37800|0|27,2026-07-20
성남시|상대원동|12250|0|7,2026-07-20
성남시|상대원동|63800|0|39,2026-07-20
성남시|상대원동|76340|0|41,2026-07-20
성남시|상대원동|34500|0|35,2026-07-20
성남시|상대원동|83000|0|76,2026-07-20
성남시|상대원동|35000|0|21,2026-07-20
성남시|상대원동|49200|0|31,2026-07-20
성남시|상대원동|48200|0|30,2026-07-20
성남시|상대원동|38000|0|37,2026-07-20
성남시|상대원동|51000|0|48,2026-07-20
성남시|상대원동|36000|0|39,2026-07-20
성남시|상대원동|38000|0|45,2026-07-20
성남시|상대원동|46500|0|56,2026-07-20
성남시|상대원동|16000|0|13,2026-07-20
성남시|상대원동|34500|0|45,2026-07-20
성남시|상대원동|47000|0|48,2026-07-20
성남시|상대원동|100000|0|90,2026-07-20
성남시|상대원동|28000|0|26,2026-07-20
성남시|상대원동|28000|0|27,2026-07-20
성남시|상대원동|19206|0|38,2026-07-20
성남시|상대원동|20195|0|40,2026-07-20
성남시|상대원동|20660|0|40,2026-07-20
성남시|상대원동|21127|0|41,2026-07-20
성남시|상대원동|20812|0|41,2026-07-20
성남시|상대원동|45000|0|30,2026-07-20
성남시|상대원동|45000|0|45,2026-07-20
성남시|상대원동|12500|0|7,2026-07-20
성남시|상대원동|24500|0|24,2026-07-20
성남시|상대원동|67910|0|60,2026-07-20
성남시|상대원동|160140|0|143,2026-07-20
성남시|상대원동|36800|0|35,2026-07-20
성남시|상대원동|38500|0|37,2026-07-20
성남시|상대원동|27000|0|16,2026-07-20
성남시|상대원동|33360|0|36,2026-07-20
성남시|상대원동|22000|0|9,2026-07-20
성남시|상대원동|89600|0|78,2026-07-20
성남시|상대원동|24800|0|32,2026-07-20
성남시|상대원동|3635000|2234|1626,2026-07-20
성남시|상대원동|48000|0|38,2026-07-20
성남시|상대원동|10800|0|6,2026-07-20
성남시|상대원동|42000|0|30,2026-07-20
성남시|상대원동|34000|0|47,2026-07-20
성남시|상대원동|50000|0|24,2026-07-20
성남시|상대원동|68000|0|60,2026-07-20
성남시|상대원동|101400|0|92,2026-07-20
성남시|상대원동|54300|0|49,2026-07-20
성남시|상대원동|15000|0|17,2026-07-20
성남시|상대원동|43520|0|27,2026-07-20
성남시|상대원동|38080|0|25,2026-07-20
성남시|상대원동|54400|0|34,2026-07-20
성남시|상대원동|43200|0|27,2026-07-20
성남시|상대원동|37800|0|25,2026-07-20
성남시|상대원동|54000|0|34,2026-07-20
성남시|상대원동|49000|0|54,2026-07-20
성남시|상대원동|64560|0|62,2026-07-20
성남시|상대원동|64963|0|62,2026-07-20
성남시|상대원동|38478|0|37,2026-07-20
성남시|상대원동|45000|0|50,2026-07-20
성남시|상대원동|20700|0|24,2026-07-20
성남시|상대원동|162000|0|143,2026-07-20
성남시|상대원동|44870|0|30,2026-07-20
성남시|상대원동|116000|0|103,2026-07-20
성남시|상대원동|25500|0|29,2026-07-20
성남시|상대원동|36000|0|40,2026-07-20
성남시|상대원동|25680|0|30,2026-07-20
성남시|상대원동|27820|0|33,2026-07-20
성남시|상대원동|34500|0|42,2026-07-20
성남시|상대원동|50000|0|26,2026-07-20
성남시|상대원동|56000|0|37,2026-07-20
성남시|상대원동|15300|0|6,2026-07-20
성남시|상대원동|46200|0|41,2026-07-20
성남시|상대원동|30500|0|31,2026-07-20
성남시|상대원동|60000|0|23,2026-07-20
성남시|상대원동|60000|0|26,2026-07-20
성남시|상대원동|30000|0|39,2026-07-20
성남시|상대원동|33000|0|23,2026-07-20
성남시|상대원동|22000|0|25,2026-07-20
성남시|상대원동|31000|0|37,2026-07-20
성남시|상대원동|33500|0|39,2026-07-20
성남시|상대원동|12700|0|12,2026-07-20
성남시|상대원동|76500|0|60,2026-07-20
성남시|상대원동|21000|0|24,2026-07-20
성남시|상대원동|14250|0|17,2026-07-20
성남시|상대원동|60000|0|48,2026-07-20
성남시|상대원동|60000|0|45,2026-07-20
성남시|상대원동|117000|0|61,2026-07-20
성남시|상대원동|31000|0|19,2026-07-20
성남시|상대원동|16300|0|17,2026-07-20
성남시|상대원동|45500|0|46,2026-07-20
성남시|상대원동|56400|0|31,2026-07-20
성남시|상대원동|46600|0|25,2026-07-20
성남시|상대원동|70000|0|37,2026-07-20
성남시|상대원동|45000|0|38,2026-07-20
성남시|상대원동|88000|0|48,2026-07-20
성남시|상대원동|34500|0|40,2026-07-20
성남시|상대원동|34200|0|35,2026-07-20
성남시|상대원동|11000|0|10,2026-07-20
성남시|상대원동|56000|0|34,2026-07-20
성남시|상대원동|39500|0|40,2026-07-20
성남시|상대원동|11900|0|10,2026-07-20
성남시|상대원동|37400|0|21,2026-07-20
성남시|상대원동|42600|0|24,2026-07-20
성남시|야탑동|12050|0|16,2026-07-20
성남시|야탑동|55000|0|44,2026-07-20
성남시|야탑동|48000|0|45,2026-07-20
성남시|야탑동|105000|0|91,2026-07-20
성남시|야탑동|12365|0|23,2026-07-20
성남시|야탑동|14000|0|23,2026-07-20
성남시|야탑동|55362|0|45,2026-07-20
성남시|야탑동|9500|0|16,2026-07-20
성남시|야탑동|52500|0|45,2026-07-20
성남시|야탑동|10400|0|16,2026-07-20
성남시|야탑동|53500|0|44,2026-07-20
성남시|야탑동|70600|0|96,2026-07-20
성남시|야탑동|50000|0|45,2026-07-20
성남시|야탑동|11000|0|16,2026-07-20
의정부시|용현동|18000|239|90,2026-07-20
의정부시|장암동|225650|506|42,2026-07-20
의정부시|민락동|13467|0|17,2026-07-20
의정부시|금오동|100000|147|60,2026-07-20
의정부시|민락동|11000|0|26,2026-07-20
의정부시|민락동|6400|0|15,2026-07-20
의정부시|용현동|385000|482|376,2026-07-20
의정부시|민락동|13732|0|17,2026-07-20
의정부시|민락동|24147|0|31,2026-07-20
의정부시|민락동|13500|0|17,2026-07-20
의정부시|용현동|315000|399|988,2026-07-20
의정부시|고산동|52000|0|40,2026-07-20
의정부시|민락동|32300|0|33,2026-07-20
의정부시|고산동|35000|0|26,2026-07-20
의정부시|고산동|37485|0|26,2026-07-20
의정부시|고산동|38000|0|31,2026-07-20
의정부시|민락동|27000|0|27,2026-07-20
의정부시|고산동|22000|0|35,2026-07-20
의정부시|민락동|37391|0|34,2026-07-20
의정부시|용현동|1645000|1003|1440,2026-07-20
의정부시|민락동|11500|0|17,2026-07-20
의정부시|고산동|31000|0|25,2026-07-20
안양시|안양동|27700|0|24,2026-07-20
안양시|안양동|32700|0|49,2026-07-20
안양시|안양동|26000|0|17,2026-07-20
안양시|안양동|13000|0|6,2026-07-20
안양시|안양동|18250|0|12,2026-07-20
안양시|안양동|32446|0|25,2026-07-20
안양시|안양동|27859|0|22,2026-07-20
안양시|안양동|41000|0|24,2026-07-20
안양시|안양동|22000|0|16,2026-07-20
안양시|안양동|12500|0|6,2026-07-20
안양시|안양동|39500|0|24,2026-07-20
안양시|안양동|12700|0|6,2026-07-20
안양시|안양동|20300|0|41,2026-07-20
안양시|안양동|41500|0|26,2026-07-20
안양시|안양동|35000|0|21,2026-07-20
안양시|안양동|26000|0|16,2026-07-20
안양시|안양동|58000|0|35,2026-07-20
안양시|안양동|40000|0|26,2026-07-20
안양시|안양동|42500|0|59,2026-07-20
안양시|안양동|22500|0|16,2026-07-20
안양시|안양동|16000|0|7,2026-07-20
안양시|안양동|24950|0|22,2026-07-20
안양시|안양동|27000|0|17,2026-07-20
안양시|안양동|12900|0|6,2026-07-20
안양시|안양동|24700|0|14,2026-07-20
안양시|안양동|16500|0|22,2026-07-20
안양시|안양동|30000|0|49,2026-07-20
안양시|안양동|20000|0|13,2026-07-20
안양시|안양동|12600|0|6,2026-07-20
안양시|안양동|40000|0|25,2026-07-20
안양시|안양동|38800|0|24,2026-07-20
안양시|안양동|30000|0|20,2026-07-20
안양시|안양동|12800|0|6,2026-07-20
안양시|안양동|24500|0|19,2026-07-20
안양시|안양동|20000|0|14,2026-07-20
안양시|안양동|37000|0|26,2026-07-20
안양시|안양동|36500|0|29,2026-07-20
안양시|안양동|28570|0|15,2026-07-20
안양시|안양동|14800|0|7,2026-07-20
안양시|안양동|36000|0|24,2026-07-20
안양시|안양동|15000|0|7,2026-07-20
안양시|안양동|45000|0|26,2026-07-20
안양시|안양동|10500|0|27,2026-07-20
안양시|안양동|18200|0|12,2026-07-20
안양시|안양동|19000|0|12,2026-07-20
안양시|안양동|42200|0|26,2026-07-20
안양시|안양동|33000|0|44,2026-07-20
안양시|안양동|42000|0|24,2026-07-20
안양시|안양동|14500|0|7,2026-07-20
안양시|안양동|10005|0|6,2026-07-20
안양시|안양동|11674|0|8,2026-07-20
안양시|안양동|9855|0|6,2026-07-20
안양시|안양동|9962|0|6,2026-07-20
안양시|안양동|25500|0|23,2026-07-20
안양시|호계동|29500|0|17,2026-07-20
안양시|관양동|88200|0|68,2026-07-20
안양시|평촌동|30000|0|21,2026-07-20
안양시|평촌동|12500|0|7,2026-07-20
안양시|호계동|38000|0|25,2026-07-20
안양시|호계동|37500|0|25,2026-07-20
안양시|호계동|31000|0|35,2026-07-20
안양시|호계동|9800|0|8,2026-07-20
안양시|관양동|23600|0|13,2026-07-20
안양시|관양동|62000|0|31,2026-07-20
안양시|관양동|20000|0|10,2026-07-20
안양시|호계동|37000|0|20,2026-07-20
안양시|호계동|55000|0|30,2026-07-20
안양시|호계동|32000|0|16,2026-07-20
안양시|호계동|10000|0|8,2026-07-20
안양시|관양동|52900|0|28,2026-07-20
안양시|호계동|337524|349|814,2026-07-20
안양시|호계동|90000|0|35,2026-07-20
안양시|호계동|19000|0|11,2026-07-20
안양시|호계동|17500|0|23,2026-07-20
안양시|호계동|18000|0|24,2026-07-20
안양시|관양동|90000|0|38,2026-07-20
안양시|관양동|13000|0|6,2026-07-20
안양시|평촌동|45571|0|12,2026-07-20
안양시|평촌동|48813|0|13,2026-07-20
안양시|관양동|50000|0|23,2026-07-20
안양시|관양동|12000|0|7,2026-07-20
안양시|호계동|10000|0|6,2026-07-20
안양시|호계동|9500|0|8,2026-07-20
안양시|호계동|9600|0|8,2026-07-20
안양시|호계동|29800|0|23,2026-07-20
안양시|관양동|61000|0|37,2026-07-20
안양시|호계동|54500|0|46,2026-07-20
안양시|호계동|527295|221|517,2026-07-20
안양시|호계동|8000|0|6,2026-07-20
안양시|호계동|11000|0|13,2026-07-20
안양시|관양동|53000|0|33,2026-07-20
안양시|평촌동|3400|0|5,2026-07-20
안양시|관양동|25500|0|20,2026-07-20
안양시|호계동|52973|0|31,2026-07-20
안양시|호계동|67056|0|39,2026-07-20
안양시|호계동|50451|0|30,2026-07-20
안양시|호계동|70632|0|42,2026-07-20
안양시|호계동|47925|0|28,2026-07-20
안양시|관양동|7300|0|9,2026-07-20
안양시|관양동|60500|0|34,2026-07-20
안양시|관양동|85000|0|47,2026-07-20
안양시|호계동|38700|0|22,2026-07-20
안양시|호계동|37100|0|21,2026-07-20
안양시|호계동|38800|0|22,2026-07-20
안양시|호계동|101000|0|59,2026-07-20
안양시|호계동|50700|0|29,2026-07-20
안양시|관양동|48000|0|28,2026-07-20
안양시|평촌동|23400|0|18,2026-07-20
안양시|호계동|78000|0|37,2026-07-20
안양시|호계동|41000|0|32,2026-07-20
안양시|호계동|10500|0|6,2026-07-20
안양시|관양동|41000|0|59,2026-07-20
안양시|관양동|60000|0|33,2026-07-20
안양시|관양동|22000|0|19,2026-07-20
안양시|관양동|64000|0|33,2026-07-20
안양시|호계동|12000|0|6,2026-07-20
안양시|호계동|53000|0|45,2026-07-20
안양시|호계동|27685|0|33,2026-07-20
안양시|호계동|49176|0|27,2026-07-20
안양시|호계동|27000|0|16,2026-07-20
안양시|호계동|40000|0|25,2026-07-20
안양시|호계동|15200|0|10,2026-07-20
안양시|호계동|9400|0|7,2026-07-20
안양시|평촌동|104000|0|81,2026-07-20
안양시|호계동|11000|0|6,2026-07-20
안양시|관양동|29000|0|32,2026-07-20
안양시|호계동|10500|0|8,2026-07-20
안양시|관양동|35000|0|22,2026-07-20
안양시|관양동|61500|0|35,2026-07-20
안양시|관양동|55000|0|33,2026-07-20
안양시|관양동|56090|0|31,2026-07-20
안양시|호계동|28000|0|16,2026-07-20
안양시|관양동|18000|0|19,2026-07-20
안양시|호계동|44000|0|26,2026-07-20
안양시|호계동|7700|0|13,2026-07-20
안양시|관양동|30000|0|19,2026-07-20
안양시|관양동|32780|0|26,2026-07-20
안양시|호계동|6600|0|6,2026-07-20
안양시|호계동|115000|0|120,2026-07-20
안양시|호계동|25000|0|19,2026-07-20
안양시|평촌동|61000|0|40,2026-07-20
안양시|평촌동|40000|0|41,2026-07-20
안양시|호계동|65500|0|32,2026-07-20
안양시|관양동|47000|0|56,2026-07-20
안양시|호계동|33500|0|16,2026-07-20
안양시|호계동|9850|0|8,2026-07-20
안양시|평촌동|12900|0|7,2026-07-20
안양시|호계동|33700|0|20,2026-07-20
안양시|관양동|27900|0|24,2026-07-20
안양시|관양동|46000|0|31,2026-07-20
안양시|관양동|26700|0|13,2026-07-20
안양시|관양동|52000|0|29,2026-07-20
안양시|호계동|24200|0|28,2026-07-20
안양시|호계동|23300|0|14,2026-07-20
안양시|호계동|6000|0|9,2026-07-20
안양시|호계동|10200|0|9,2026-07-20
안양시|관양동|2300000|599|2243,2026-07-20
안양시|관양동|75000|0|41,2026-07-20
안양시|호계동|97000|0|59,2026-07-20
안양시|관양동|2000|0|7,2026-07-20
안양시|호계동|49000|0|30,2026-07-20
안양시|관양동|1750|0|7,2026-07-20
안양시|관양동|49000|0|28,2026-07-20
안양시|관양동|32330|0|19,2026-07-20
안양시|관양동|40000|0|29,2026-07-20
안양시|호계동|47000|0|25,2026-07-20
안양시|관양동|42500|0|23,2026-07-20
안양시|평촌동|16400|0|12,2026-07-20
안양시|호계동|46000|0|28,2026-07-20
안양시|호계동|49000|0|24,2026-07-20
안양시|평촌동|12200|0|7,2026-07-20
안양시|관양동|57600|0|36,2026-07-20
안양시|평촌동|38500|0|26,2026-07-20
안양시|관양동|70000|0|30,2026-07-20
안양시|호계동|27000|0|34,2026-07-20
안양시|호계동|25000|0|16,2026-07-20
안양시|관양동|54000|0|38,2026-07-20
안양시|호계동|10300|0|8,2026-07-20
안양시|관양동|51500|0|23,2026-07-20
안양시|호계동|17000|0|11,2026-07-20
안양시|평촌동|66570|0|16,2026-07-20
안양시|호계동|18300|0|22,2026-07-20
안양시|호계동|1360000|498|1927,2026-07-20
안양시|호계동|39000|0|32,2026-07-20
안양시|호계동|24500|0|14,2026-07-20
부천시|춘의동|34000|0|32,2026-07-20
부천시|원미동|35900|0|33,2026-07-20
부천시|도당동|420000|200|453,2026-07-20
부천시|도당동|295000|144|169,2026-07-20
부천시|약대동|37200|0|25,2026-07-20
부천시|춘의동|51000|0|37,2026-07-20
부천시|춘의동|32500|0|24,2026-07-20
부천시|역곡동|3400000|1288|3741,2026-07-20
부천시|도당동|31000|0|38,2026-07-20
부천시|도당동|429000|164|390,2026-07-20
부천시|도당동|50000|0|38,2026-07-20
부천시|원미동|40500|0|28,2026-07-20
부천시|도당동|300000|135|305,2026-07-20
부천시|도당동|44500|0|49,2026-07-20
부천시|도당동|43000|0|43,2026-07-20
부천시|도당동|36500|0|51,2026-07-20
부천시|춘의동|1386759|420|323,2026-07-20
부천시|춘의동|582582|176|120,2026-07-20
부천시|춘의동|35500|0|26,2026-07-20
부천시|도당동|64000|0|81,2026-07-20
부천시|도당동|37000|0|50,2026-07-20
부천시|춘의동|37000|0|31,2026-07-20
부천시|도당동|13000|0|33,2026-07-20
부천시|도당동|24800|0|51,2026-07-20
부천시|춘의동|51000|0|38,2026-07-20
부천시|약대동|43000|0|50,2026-07-20
부천시|춘의동|45000|0|58,2026-07-20
부천시|춘의동|32000|0|41,2026-07-20
부천시|춘의동|75000|0|64,2026-07-20
부천시|춘의동|53500|0|38,2026-07-20
부천시|원미동|40000|0|26,2026-07-20
부천시|춘의동|38784|0|34,2026-07-20
부천시|원미동|39500|0|29,2026-07-20
부천시|춘의동|540000|199|143,2026-07-20
부천시|춘의동|23200|0|13,2026-07-20
부천시|춘의동|320000|144|407,2026-07-20
부천시|춘의동|30000|0|26,2026-07-20
부천시|도당동|570000|180|628,2026-07-20
부천시|춘의동|50000|0|42,2026-07-20
부천시|춘의동|45000|0|41,2026-07-20
부천시|도당동|31600|0|49,2026-07-20
부천시|춘의동|39000|0|41,2026-07-20
부천시|춘의동|41800|0|40,2026-07-20
부천시|춘의동|44000|0|40,2026-07-20
부천시|춘의동|34000|0|26,2026-07-20
부천시|춘의동|17000|0|7,2026-07-20
부천시|춘의동|60000|0|62,2026-07-20
부천시|도당동|38000|0|51,2026-07-20
부천시|약대동|23700|0|15,2026-07-20
부천시|원미동|17300|0|12,2026-07-20
부천시|도당동|515000|283|734,2026-07-20
부천시|약대동|35000|0|24,2026-07-20
부천시|약대동|9500|0|5,2026-07-20
부천시|춘의동|70000|0|52,2026-07-20
부천시|춘의동|33200|0|29,2026-07-20
부천시|춘의동|17900|0|7,2026-07-20
부천시|원미동|320000|101|302,2026-07-20
부천시|도당동|30500|0|42,2026-07-20
부천시|도당동|232000|100|207,2026-07-20
부천시|원미동|63000|0|43,2026-07-20
